name,id,url
亲亲我的宝贝,296884,http://m804.music.126.net/20220905225144/1bd8731700be36713a7fe6a561afc798/jdyyaac/010b/040b/535c/6a61b9a6313a0908501ed6ab69be0f6a.m4a?authSecret=000001830e0be7a3143d0aa460b20d27
天下有情人,186583,http://m704.music.126.net/20220905225145/2ce8a9eb90b2e49530709288d326e67b/jdyyaac/025a/0052/035e/50ac88ae207824dc5e54449ac2a471ad.m4a?authSecret=000001830e0be9de08be0aaba375083b
Star of the County Down,4273642,http://m804.music.126.net/20220905225145/c786cdd029749b846e1f3b9c2e4c079c/jdyyaac/0e08/0509/010f/9be16c6e8e2c16091d276ebdc30e3b9c.m4a?authSecret=000001830e0bec1f015f0aaba24e2307
Les rois du monde,483680382,http://m804.music.126.net/20220905225146/fd1ee1caadf78b92f3784968fb545f97/jdyyaac/5259/0152/0f58/e3d4c24640681884bfda825b4d3ab14b.m4a?authSecret=000001830e0bee3c174f0aaba0461627
Billie Jean,1361962125,http://m10.music.126.net/20220905225147/04abc4b5185ae3b611609076a4d549e8/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3004434466/c11e/80d8/0325/f2b3cbd64730278be410c4fd1e5b9f8f.m4a
River Flows in You,1449021440,http://m10.music.126.net/20220905225147/762e4ec40b6bd74b0d41097cbca6b70c/yyaac/obj/wonDkMOGw6XDiTHCmMOi/2564807575/3ffc/a013/c70a/9cfe15ce12a6a563e59511082aaab610.m4a
为爱痴狂,254499,http://m704.music.126.net/20220905225148/1b1300673b98fc4999c98f2cc17c5b38/jdyyaac/5208/550e/0f5f/eb392e9058bdb72624c1856733f4b46c.m4a?authSecret=000001830e0bf48a1c1d0aaba02706ab
Scarborough Fair,5254072,
披着羊皮的狼,77211,http://m10.music.126.net/20220905225149/a6eb89cccc5254fe187327264f04379b/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3066273735/2730/944f/dbc3/e74e6901cabd5b209e23147197e6cca2.m4a
丁香花,151985,http://m10.music.126.net/20220905225149/4042695997a5510969ca0daeed0e64a3/yyaac/obj/wonDkMOGw6XDiTHCmMOi/2976583530/0571/6cb4/c66c/53007bce12f0b1e779f2afae287dd945.m4a
太多,69827,http://m804.music.126.net/20220905225150/9411a65d356b5ac95e0eac3ba25297bc/jdyyaac/0059/0453/045e/73634982e0399559e64a340b288d7972.m4a?authSecret=000001830e0bfd5107b20aaba0891031
鲁冰花,34601676,
Twilight,17539278,http://m10.music.126.net/20220905225151/0d63f80d4c7a91bf50310e36848f3014/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3037457871/5bab/665e/47e9/50561a58efa281c831f1d578501db1ca.m4a
The Phantom Of the Opera,16371671,http://m804.music.126.net/20220905225152/ed8a01db8fb916d95fa6ebf7f15bfd9a/jdyyaac/0752/535a/555e/083b9aebf5d0b315a13db4f64a48540f.m4a?authSecret=000001830e0c03cb08fa0aaba54a13af
恋曲1990,109198,http://m804.music.126.net/20220905225152/0b1a4e174be2d579f7447f6dd68e4bc2/jdyyaac/555b/5652/0e58/b1d98f7b2fa883a6eb039299f63d09cb.m4a?authSecret=000001830e0c063613550aaba5091db1
来生缘,112908,http://m10.music.126.net/20220905225153/b1c9a482268e76e2eb27adaa7cbbd0fd/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3035960476/bff5/9967/232d/3295ae0b9f013684ff628c60a24dfdbe.m4a
brave heart,29816860,http://m804.music.126.net/20220905225153/2591d1efd72a768b6b2cf6e989d83f07/jdyyaac/555b/055d/0f53/b134b8a2a327c12885b089d1da4a4141.m4a?authSecret=000001830e0c0a9b03af0aaba51f389b
Nocturne,1086490,http://m804.music.126.net/20220905225154/d7de54a405c1db8da5fbe3ecbb8d041e/jdyyaac/535b/5353/555d/d1001acce9d9403e2b22b7ef639caf26.m4a?authSecret=000001830e0c0cec12b30aa468209e5b
Foretaste,1361962128,http://m10.music.126.net/20220905225154/d07d64f2830ae4d6aae254915cc62246/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3004440477/63e8/70b6/f4bf/8d63c0ad0c7c5f00df03348aecb66b58.m4a
你的样子,390345,http://m704.music.126.net/20220905225155/63f7cf751d93bd47c7061f3ad151d4c3/jdyyaac/045f/0e5c/0753/35ac563d3d96288518a00907213d71f2.m4a?authSecret=000001830e0c11de0c450aaba5032544
祝你一路顺风,5274363,http://m10.music.126.net/20220905225156/c6fc140c3aa92e59ae81a7b298425a77/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3178908280/fd03/0c07/f948/88f23ef2cec74bb127494fe714afc571.m4a
Jingle Bells,19270278,http://m804.music.126.net/20220905225156/b8e4fdb2a949460ae87b36847873797e/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/17231629578/22ec/0a35/9225/a4875eacb12e5f7d126dec538beacccf.m4a?authSecret=000001830e0c16161c690aaba04df449
让我欢喜让我忧,188051,http://m804.music.126.net/20220905225157/ff59958c0912a71fbbb4eeb05dfb0e70/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14324361807/4036/7f31/3e3b/569c75f7d2604d51bcd7718fa165895a.m4a?authSecret=000001830e0c185017d90aaba13bef49
爱情转移,65536,http://m704.music.126.net/20220905225157/104222dce90a2b08c01cb573130f281a/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14096514592/de75/b72e/8c8b/6cdcb9ebf83b1db7acd41ba6c28f4c1a.m4a?authSecret=000001830e0c1a6815ae0aaba06b0888
啤酒泡泡,190067,http://m804.music.126.net/20220905225158/0a4a26239a7b45c6ebaa00300e0b2581/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14096524048/7106/50ee/0460/0296d3594a496ad428906098112d43fd.m4a?authSecret=000001830e0c1c6d072c0aaba0bc0758
"Can You Feel the Love Tonight",5057950,http://m704.music.126.net/20220905225158/2025ccb9d5f8a038f777ae00dda43d3d/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/4524649822/7452/1a2a/4507/e3e727de629f28fcf8be95c22c56c841.m4a?authSecret=000001830e0c1e7d00040aa4636b8fec
Music of the Night,1931811,http://m10.music.126.net/20220905225159/7af3276c0d10f7a92c6a155e3a7de9d4/ymusic/fe38/f7ad/7143/035ef66b71f38fbf16a03a27c87acf41.mp3
Dancing With Your Ghost,1374329431,http://m804.music.126.net/20220905225159/40a6011b83ba6d4ae955e50f4e2a906d/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14096431125/efc2/6bf7/ab65/283fe7a616aad10392c7f42cb56ddad0.m4a?authSecret=000001830e0c229e1d500aa460aa0973
今宵酒醒何处,427142762,http://m10.music.126.net/20220905225200/588591593d138c65450ba20afcddc114/yyaac/obj/wonDkMOGw6XDiTHCmMOi/14050424810/36a2/1e7b/3cf8/fa2e0a52d07a4b38aa39cd436ceb47cc.m4a
L'amore si muove,35023222,http://m704.music.126.net/20220905225200/48c0db4784c368c59834b0f0e54b2275/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/8913742862/9d5b/c37a/cc8f/330b3a4161abf6b074042bbb8e66ba6b.m4a?authSecret=000001830e0c26e302d90aaba13cc87d
有没有一首歌会让你想起我,186624,http://m704.music.126.net/20220905225201/ed386f00b51a6db8d708bd268c6c7904/jdyyaac/0653/0f5e/5259/197a5627f48412d312e9e3ba78341b42.m4a?authSecret=000001830e0c295305820aaba4fa1220
情非得已,176999,http://m10.music.126.net/20220905225202/fa2c075a70c5eab2ac5ad055d357c857/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3063775160/b8d8/e060/74d9/c70fd09a1b4d0532ded8b8bb376bd6a6.m4a
Nothing's Gonna Change My Love For You,2080326,http://m704.music.126.net/20220905225202/5c67607ccd65627fd5b7f3bdb95e485d/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/12616527075/d756/3ad9/28d4/da8d8a5e5898b6b0fbd7aac36c1b1db2.m4a?authSecret=000001830e0c2db70b750aaba08b0887
Una Noche,18403499,http://m804.music.126.net/20220905225203/68c599e9b5adb005be7d2f659b516e92/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/9047323325/2c52/9ba6/9cb2/6f00cef3970d379b47d641710842cd57.m4a?authSecret=000001830e0c2fc50b550aaba08e87c2
You Raise Me Up,20707713,http://m804.music.126.net/20220905225203/fdac26e9f62cc65638121b8dd143403a/jdyyaac/510c/555b/040f/ff6666baedb16cba221e3efb0a8cb446.m4a?authSecret=000001830e0c320a1bf00aaba3b91d05
Love To Be Loved By You (The Wedding Song),21116721,http://m804.music.126.net/20220905225204/1b3a3e568e6f72e1f2a4bd09be63e93a/jdyyaac/075f/5458/0f0f/05b650428fc2593ec7128e2d9d3cbe91.m4a?authSecret=000001830e0c34bb03e90aa4681b0a9e
Si Tu Me Amas,18403432,http://m704.music.126.net/20220905225205/f9001d3a74337510cd151ff2abafcac6/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/8860549683/7cc6/c08e/7442/cb56411d07b049bd25e628c9242e731f.m4a?authSecret=000001830e0c3711065f0aaba13d8415
My Love (Radio Edit),2081057,http://m804.music.126.net/20220905225205/08a1a3fcbee4c8604811ee40f0932484/jdyyaac/020f/5558/025f/5e3b5195a6b2ac77fdd65552369cf1d2.m4a?authSecret=000001830e0c397e198d0aaba54b0c96
Careless Whisper,1361960904,http://m10.music.126.net/20220905225206/709142349a47943f654a72173f5d0514/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3004435649/4d47/36de/6b49/875461fe6580cb56c41002b092eb306d.m4a
Windy and Warm,562516822,http://m804.music.126.net/20220905225206/03de11dd07eeef6f9f9ca96ad38da905/jdyyaac/055e/0652/5358/24bbe72f1e18f9e5d124d26700c2d135.m4a?authSecret=000001830e0c3e1000030aaba0891031
Rudolph the Red-Nosed Reindeer,19270276,http://m704.music.126.net/20220905225207/722f68ccd51b8abb53a4f6e51fb4ea46/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/17231696601/059d/7da9/dede/6d4033b1c08d39053f5bb73ec4ab9099.m4a?authSecret=000001830e0c401905a70aaba547096a
Cygnus Garden(Orchestra Ver),1347742867,http://m10.music.126.net/20220905225207/9ed40eae107b6a384427f9799014bdba/ymusic/065c/005c/0f58/16fa19c47b768206fd768219b98cc8c8.mp3
What Are Words,1210461,http://m10.music.126.net/20220905225208/17bf2a6cd5bfc03c6ffdd4b58364f92b/yyaac/obj/wonDkMOGw6XDiTHCmMOi/3058168069/834e/72d6/3865/b1833a355c93e21961af3c6d2003728b.m4a
Let Her Go,18161816,http://m704.music.126.net/20220905225209/21c6612aa0efcea705d78e873f87aad6/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/7356509756/ff80/f81c/144f/4ec0ae78f19c889cf69dfef5b4f723d3.m4a?authSecret=000001830e0c46a91be30aaba0af761e
Shattered Time,435403080,http://m804.music.126.net/20220905225209/18e5c0387309bd4a65f17ee49571ffaf/jdyyaac/530f/5509/5153/decaa171abbc4ac15035f97870240d49.m4a?authSecret=000001830e0c48ea1ef00aa463899cfe
The Cygnus Garden,461624934,http://m804.music.126.net/20220905225210/8b6f64950ef22c0512ac7c3606e74209/jdyyaac/0058/5253/0359/722146698ae94e0062f1431d18710ef6.m4a?authSecret=000001830e0c4b3107c90aaba56020a6
Five Hundred Miles,27759600,http://m804.music.126.net/20220905225210/e813603a359f7ee92d04eee4db1f542e/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14096652326/3f57/3a38/d42a/fdbded4e3b1cf299b409dad57caaf3ba.m4a?authSecret=000001830e0c4d6d02a60aa46823085a
赫里希安市中心黑市,411921598,http://m804.music.126.net/20220905225211/636972a5f4388c276c1a4f75ec86c381/jdyyaac/0f5f/515c/535a/855b9566a1f686cbd213d0b1e68f6ac6.m4a?authSecret=000001830e0c4f8404b60aaba0ae5de2
Flower In Blue,33856256,http://m704.music.126.net/20220905225211/c37c390ab04675ecf4f54cafa7958115/jdyyaac/515c/030b/0608/f64e4b239c4a4f8adbe71bbac4bdfca4.m4a?authSecret=000001830e0c51c107460aa4681d1bdf
모르반,457552894,http://m804.music.126.net/20220905225212/5d2419774f2c719c82d4cbf7d0d5ce34/jdyyaac/5358/5308/5458/d2ceb0d312dbb0cc27ebc2d943183f4c.m4a?authSecret=000001830e0c53d01a840aa46845248d
时间之路,27907389,http://m804.music.126.net/20220905225213/eba85e18c10879d53ae524d13b37b899/jdyyaac/0258/055c/030c/521dc039f226f90e4f564fa88ab4ea82.m4a?authSecret=000001830e0c561308ab0aaba075a9e5
魔法密林怪物地带,29810786,http://m804.music.126.net/20220905225213/13a2d06dea6cde231b5ac35d5fcf5c41/jdyyaac/015d/025a/5208/67378dc4235030690601ebf3e8b8d8c9.m4a?authSecret=000001830e0c582d1b600aa4683c6cb7
玩具城扭曲时间(后段),30482590,http://m804.music.126.net/20220905225214/cff316351c0993691711430d7676fad5/jdyyaac/0f58/0359/515c/82fc45b59a43c66a666bf6b630e33049.m4a?authSecret=000001830e0c5a4e155f0aaba3810446
涛声依旧,135747,
天空之城-玩具城 港口,30482579,http://m804.music.126.net/20220905225215/13970589f5a1c8daa3ace8f4f4fbc83c/jdyyaac/540f/5508/060f/ced4aeedadbb08a352e31eb6af19eed8.m4a?authSecret=000001830e0c5e69050e0aaba613158c
Road To Gundaghi Waltzing Matilda (Album Version),2318339,http://m804.music.126.net/20220905225215/fe83f6ec66b442e5254fdd972c9790fd/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/17067256078/4462/aa6a/48fd/aa63e7a5c657506c0fc700f2b649aecc.m4a?authSecret=000001830e0c60ab16d20aa468382604
玩具城扭曲时间(前段),30482589,http://m704.music.126.net/20220905225216/1935eaa95af09aff2cbe2db8d15b4217/jdyyaac/5252/5252/005a/e849f2822ee8119c933670b0bd20da77.m4a?authSecret=000001830e0c62bb18260aaba08f14a5
玩具塔塔外,27907401,http://m704.music.126.net/20220905225216/295a3dfb0139ac50f804faa879202ffc/jdyyaac/0f5c/015a/015a/864c5eeb8e60f4386a2660dae9a961a1.m4a?authSecret=000001830e0c64ea09de0aaba138ad49
玩具塔,27907400,http://m704.music.126.net/20220905225217/ccca7335112fdd5c5bdb95b9fafe4d50/jdyyaac/0e5f/540e/550c/9560331e69cde36bbc6ebfdc695eef9e.m4a?authSecret=000001830e0c66ff0eec0aaba315264d
눈의 꽃 [Bonus Track],22840538,http://m10.music.126.net/20220905225217/d4610fb517eaf8fcc7caaba9346c85a2/ymusic/6645/7b4e/814d/32ba956910f324ac861179117155f9db.mp3
昔日的荣耀,27907406,http://m704.music.126.net/20220905225218/0784fbf5fbc4838c4d28bf4cd67cc9ab/jdyyaac/535e/565b/045e/d4e853687da178e732ab34a47424831d.m4a?authSecret=000001830e0c6b55009c0aa46371113b
Shape of You (Latin Remix),465973758,http://m804.music.126.net/20220905225219/8871ab71882463b772f98401d14be53c/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/14708746272/436c/c798/caa9/c0bf419431dd73b6c3c4e76c0c1c78c0.m4a?authSecret=000001830e0c6d6a1d2b0aaba0ac0085
Rak Diao (Album Version),506425820,http://m804.music.126.net/20220905225219/991505a7364a60b58a6e9416975b1100/jdyyaac/obj/w5rDlsOJwrLDjj7CmsOj/8908214322/23e6/d2e9/44ac/d879e38613251aba77db471415b4b656.m4a?authSecret=000001830e0c6fc11e5f0aaba23dc48f
